,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
137,1728184320,negative,1,Customer Service Issue,1,Southwest,,laurenaddell,,0,@SouthwestAir I've been on hold with customer service for over an hour. Can you help?!,,2/17/15 8:56,New York New York,Eastern Time (US & Canada)
138,-1040035840,negative,1,Customer Service Issue,1,US Airways,,Jamayka,,0,@USAirways tried twice today on hold for 30 min each time. i have things to do so can't live on hold dealing w/ your customer serv failures,,2/17/15 8:57,Austin TX,Central Time (US & Canada)
139,-1308467200,positive,1,,,United,,mchooyah,,0,@united Thank you for the new Club at O'Hare. Very comfortable. You made the difficult weather days proficient and enjoyable.,,2/17/15 8:58,,Mazatlan
140,2139623424,negative,1,Customer Service Issue,0.6889,US Airways,,portugrad,,0,@USAirways Thanks for the info but have been trying for over 24hrs and no luck. Flight dep. Today. Need 2 change 2 tomorrow or Thursday,,2/17/15 8:58,Chicagoland Area,Central Time (US & Canada)
141,-423088128,negative,1,Lost Luggage,1,US Airways,,itsjustdoc,,0,@USAirways I didn't even leave the airport and you sent 2 of my bags to Philadelphia!,,2/17/15 8:58,Ohio,Quito
142,658644993,negative,1,Customer Service Issue,1,Southwest,,eguroff,,0,"@SouthwestAir have you considered adding the ""we'll call you back when we have someone free"" feature to your support line?",,2/17/15 8:58,Nashville TN,Central Time (US & Canada)
143,-1111351296,neutral,0,,0,United,,napsareforkids,,0,@united all day travel. #swag #ijustwanttosleep,,2/17/15 8:59,West Palm Beach ,
144,646082560,negative,0,Can't Tell,0.3456,United,,meracross,,0,@united's first-class #cockup http://t.co/oh7CFv7DHR,,2/17/15 9:00,Toronto,Pacific Time (US & Canada)
145,-1048031232,positive,0,,,US Airways,,ShiningLghtPE,,0,@USAirways will do. Hoping for a voucher for a future flight #Optimistic,,2/17/15 9:00,Pittsburgh Pa,Eastern Time (US & Canada)
146,831000576,negative,1,Customer Service Issue,1,US Airways,,TullamoreEims,,0,@USAirways This is dating back to Nov. I have been sent back and forth between you and @eDreams_en. It's a disgrace.,,2/17/15 9:00,Dublin Raised | Brooklyn Based,Dublin
147,1011372033,negative,1,Late Flight,0.3487,United,,CanadianCowgirl,,0,@united Gold Star for united- change my flight- miss all connections- but can't accommodate me until a MUCH Late Flightr arrival time-Not HAPPY!,,2/17/15 9:01,Nova Scotia,Eastern Time (US & Canada)
148,-2042085376,positive,0,,,Delta,,ClassyMalick,,0,@JetBlue @EllaHenderson omg!  Wish I had a flight today!  Haha there's always next time!  Have fun at #LFT5,,2/17/15 9:02,NY,
149,1061711873,negative,0,Customer Service Issue,0.6468,Southwest,,TJGoertz,,0,@SouthwestAir Trying to get through by phone to confirm that funds from a Cancelled Flightled reservation can still be used in the future. Can u help?,,2/17/15 9:02,Toronto,Eastern Time (US & Canada)
150,-2138554366,negative,0,Customer Service Issue,0.3278,US Airways,,DAngel082,,0,@USAirways  to arrive the plane I'm sitting on needs to take off...wish someone would tell us what the holdup is,,2/17/15 9:02,New York,
151,159514625,neutral,0,,0,United,,BhutanOrient,,0,@united actually we did not consider she might have made a mistake. She did not complain beyond that she indicated it on her reservation.,,2/17/15 9:03,Bhutan,Pacific Time (US & Canada)
152,-1992138752,negative,1,Customer Service Issue,1,Southwest,,elliemybellie,,0,@SouthwestAir injured at check in yesterday. U told me to go to dr. on hold with SWA for over hour trying to talk with someone. suggestions?,,2/17/15 9:04,,
153,1216897025,negative,1,Late Flight,0.6806,United,,applecor2,,0,@united sat at airport for 5 hrs still sitting at gate..  Sigh,,2/17/15 9:05,,Mountain Time (US & Canada)
154,1854410752,negative,1,Customer Service Issue,1,Southwest,,blackrivervaper,,0,@SouthwestAir just disconnected my call after 2.5 hours without even speaking to me. #octaviannightmare,,2/17/15 9:05,,
155,1573392384,negative,1,Cancelled Flight,0.672,US Airways,,Kyle_Clarke528,,0,@USAirways want to bump up my seet to first class for two Cancelled Flightlations in 24hrs?? what a joke,,2/17/15 9:05,Worthington Ohio,Central Time (US & Canada)
156,-1769848832,negative,1,Customer Service Issue,0.3684,Southwest,,mal0877,,0,@SouthwestAir thank you. I was given this same reply 2 years ago. Can you direct me to an area I can learn more about the improvements?,,2/17/15 9:05,,
157,-306044926,neutral,1,,,Southwest,,theokatzman,,2,@SouthwestAir any chance of adding LAX-&gt;JFK direct any time in the future?,,2/17/15 9:06,Lawrsh Ainjellush CA,Eastern Time (US & Canada)
158,843587584,negative,1,Customer Service Issue,0.3463,United,,MiKasuga,,0,@united No but u cld explain how such a disorganized and inefficient company w surly and obviously unhappy employees stays in business.,,2/17/15 9:06,New York NY,Eastern Time (US & Canada)
159,583155714,neutral,0,,0,Delta,,heykaitlinmary,,0,@JetBlue Hopefully next time! Can I send you my future itineraries so the next one can be planned when I'm there? _Ÿ˜‚_Ÿ˜‚,,2/17/15 9:06,california â˜€ï¸è,Pacific Time (US & Canada)
160,-184389632,negative,1,Flight Attendant Complaints,0.6812,United,,BhutanOrient,,0,@united +what took me aback was the response by the flight attendant who put the responsibility squarely back on passenger's shoulders. +,,2/17/15 9:06,Bhutan,Pacific Time (US & Canada)
161,-87551998,positive,0,,,Delta,,NMSpedaliere,,0,@JetBlue she was a phone agent pls do! Peggy was pleasant informative and delivered. â_êï¸èâ_êï¸èâ_êï¸èâ_êï¸èâ_êï¸è,[40.78521842 -74.07232899],2/17/15 9:06,Old Greenwich CT,Eastern Time (US & Canada)
162,-473415679,negative,1,Customer Service Issue,1,US Airways,,tamajared,,0,@USAirways The phone line disconnects. How can I be in the queue to be answered when the phone line simply disconnects when I call?,,2/17/15 9:08,DC / MIA,Quito
163,1417822208,negative,1,Flight Attendant Complaints,0.7033,United,,BhutanOrient,,0,@united BTW is it true you have to remind flight staff after checking in even after indicating meal prefer on your reservation? +,,2/17/15 9:08,Bhutan,Pacific Time (US & Canada)
164,-485986304,negative,1,Flight Booking Problems,0.6809,US Airways,,AndreybohdanY,,0,@USAirways That is not an excuse to have such a poor website Flight Booking Problems options! My yearly vacation is about to fall through ubetter do smth!,,2/17/15 9:08,,
165,-737640447,neutral,1,,,US Airways,,JasonPlizga,,0,@USAirways flight #3900 fro ORF to PHL.,,2/17/15 9:08,,
166,-1878495232,neutral,0,,,Southwest,,challemann,,0,@SouthwestAir Got it thanks. Any insight into what will happen tomorrow?,,2/17/15 9:08,New York,Eastern Time (US & Canada)
167,432156672,negative,1,Flight Attendant Complaints,1,United,,BhutanOrient,,0,@united + that's the gist of what the flight attendant told her.,,2/17/15 9:09,Bhutan,Pacific Time (US & Canada)
168,-482209792,negative,1,Customer Service Issue,1,Southwest,,iBrianWeaver,,0,@SouthwestAir I've been on hold for an hour &amp; a half trying to change my flight to BNA. Not very happy with customer service right now!!!!!!,,2/17/15 9:09,Nashville TN,Central Time (US & Canada)
169,-50188287,positive,0,,0,Delta,,leighericam,,0,@JetBlue well lucky I only fly JB..I guess I would be even more squished on any other airline _Ÿ˜_,,2/17/15 9:10,NYC | NOLA  ,
170,1275215872,negative,1,Customer Service Issue,1,US Airways,,ceowens5,,0,@USAirways still crickets from customer service.,,2/17/15 9:10,Seattle WA,
171,696385538,positive,1,,,United,,ClaudiaStClair,,0,@united I appreciate the follow up.,[40.35805521 -111.78241283],2/17/15 9:11,Salt Lake City Utah,Mountain Time (US & Canada)
172,255987713,positive,1,,,United,,jsumiyasu,,0,@united @jsumiyasu I am thankful to the  United ground staff who put me in the last seat on the last flight out. Home Late Flight is still home!,,2/17/15 9:12,So Cal,Pacific Time (US & Canada)
173,1711423488,negative,1,Late Flight,1,Delta,,alsonmusical,,0,@JetBlue Got flight reschedule to flight form PIT to FLL and our flight had mechanical problems so we were delayed an hour Missed my connect,,2/17/15 9:12,Yauco Puerto Rico,Central Time (US & Canada)
174,-620216320,negative,1,Cancelled Flight,1,US Airways,,simuLate Flightthis,,0,@USAirways Flight 2069 from JFK to Charlotte then 3750 from Charlotte to Birmingham. 2 previous flights to HSV were Cancelled Flightled.,,2/17/15 9:13,Queens,Quito
175,-1555951616,positive,0,,0,United,,BhutanOrient,,0,"@united no worries about the tweets. We all should do what we can to make sure we as in your tag line ""Fly the Friendly Skies.""",,2/17/15 9:13,Bhutan,Pacific Time (US & Canada)
176,-1824366592,negative,1,Customer Service Issue,0.6836,Southwest,,Loley9,,0,@SouthwestAir been on hold for over an hour.....not cool you guys.,,2/17/15 9:13,Dallas TX,Central Time (US & Canada)
177,-821542912,negative,1,Late Flight,1,US Airways,,simuLate Flightthis,,0,@USAirways Now I am probably going to miss my connection in Charlotte so I will have to drive home for the funeral.,,2/17/15 9:13,Queens,Quito
178,939671553,negative,1,Customer Service Issue,1,Delta,,Darshan7Patel,,0,@JetBlue I do not want to deal with your customer service agents with no practical knowledge.Provide me with a direct contact.,,2/17/15 9:14,,
179,222842880,neutral,0,,0,Delta,,thegayngler,,0,@JetBlue Ok great thanks! I had a great flight FYI. I'm excited to fly again. I just was frustrated I was not able to check in.,,2/17/15 9:14,NY NY,Atlantic Time (Canada)
180,1023561728,negative,0,Can't Tell,0.3333,Delta,,alsonmusical,,0,@JetBlue should i continue?,,2/17/15 9:14,Yauco Puerto Rico,Central Time (US & Canada)
181,-1689751552,negative,1,Customer Service Issue,0.6474,Southwest,,KayyRahh_xo,,0,@SouthwestAir disappointed with customer service right now my flight was only one Cancelled Flightled at my airport &amp; now I'm losing 2 days from trip,[41.79493709 -71.48004413],2/17/15 9:15,,Eastern Time (US & Canada)
182,759304194,neutral,0,,0,Southwest,,JasenVinlove,,0,@SouthwestAir could you tell me if any upgrades are available on a flight out of STL tomorrow morning.,,2/17/15 9:15,St. Louis,Central Time (US & Canada)
183,-108523519,neutral,0,,0,Southwest,,joepalko,,0,@SouthwestAir damn weather messing up everything #serenitynow,,2/17/15 9:15,Delray Beach FL,Eastern Time (US & Canada)
184,-1593298943,neutral,1,,,Southwest,,laurenproberts,,0,@SouthwestAir - any update on flights in to BNA today?,,2/17/15 9:15,Nashville TN,
185,1929523200,negative,1,Cancelled Flight,0.6875,United,,SeanHerwaldt,,0,.@united we rebooked. But @casleah and I had to split up and take different flights because a pilot ran out of hours? Frustrating.,,2/17/15 9:15,Kanasa City,Central Time (US & Canada)
186,1267216384,positive,1,,,Southwest,,MrDavidLombardi,,0,@SouthwestAir Great job!! Looking forward to my next trip being able to use this new feature!,,2/17/15 9:16,AZ - USA,Arizona
187,-171438080,negative,0,Customer Service Issue,0.6916,US Airways,,Dazoulai,,0,@USAirways Why is there no contact email for customer complaints?,,2/17/15 9:16,,
188,-74960896,negative,1,longlines,0.6909,US Airways,,indystevens,,0,@USAirways hundreds of people in line and less than half the desks being manned at CLT. Help?,,2/17/15 9:17,,Quito
189,-1899495424,negative,1,Customer Service Issue,1,US Airways,,portugrad,,0,@USAirways I can't believe that you would refer me to a number no one seems to be getting through. Really? I need help ASAP!,,2/17/15 9:17,Chicagoland Area,Central Time (US & Canada)
190,705167360,neutral,1,,,Delta,,seattleprime,,0,@JetBlue @EllaHenderson Ah! Wish I was there! Good luck!,,2/17/15 9:17,Seattle,Pacific Time (US & Canada)
191,-1643626496,negative,1,Can't Tell,1,US Airways,,erickofiejones,,0,@USAirways I was completely ripped of by US Airways today never fly this airline  I am contacting my local news,,2/17/15 9:17,,Eastern Time (US & Canada)
192,-1908269056,negative,1,Can't Tell,1,United,,BhutanOrient,,0,@united + besides no small degree of self-interest. We take that route several times a year &amp; would hate to be in that situation.,,2/17/15 9:17,Bhutan,Pacific Time (US & Canada)
193,-1257766912,negative,1,Late Flight,1,Delta,,emilymcnulty,,0,@JetBlue why is my flight delayed 2.5 hours. This is insane. Every other flight has made it to NYC.,,2/17/15 9:17,,Eastern Time (US & Canada)
194,21508096,neutral,1,,,United,,mosesfreund,,0,@united i need my confirmation number! Can you give it to me?,,2/17/15 9:18,,
195,-1014472704,negative,1,Can't Tell,0.7065,Southwest,,81FSUnole,,0,. @SouthwestAir condescension must be a quality your co rewards. Your tone reeks of it,,2/17/15 9:18,Chapel Hill NC,Eastern Time (US & Canada)
196,-1693966336,negative,1,Cancelled Flight,1,US Airways,,erickofiejones,,0,@USAirways They charged me for a flight they Cancelled Flightled unbelievable and unheard of,,2/17/15 9:18,,Eastern Time (US & Canada)
197,-247324671,negative,1,Cancelled Flight,1,United,,shannonhannon,,0,@united Step 1: Cancelled Flight flight. Step 2: Don't notify customer. Step 3: Charge them for food while they try to survive their wait. Brilliant.,,2/17/15 9:18,,
198,344064001,negative,1,Customer Service Issue,1,US Airways,,Jamayka,,0,@USAirways when I call it says y'all are too busy and to call back Late Flightr.  this is terrible customer service.  what will you do about it?,,2/17/15 9:18,Austin TX,Central Time (US & Canada)
199,-58179584,neutral,1,,,US Airways,,portugrad,,0,@USAirways How can I change without penalty and not have to call customer service,,2/17/15 9:19,Chicagoland Area,Central Time (US & Canada)
200,537014272,positive,1,,,United,,BhutanOrient,,0,@united @FlyANA_official pleasantly surprised to find ANA has made major upgrades on their transpacific route in flights planes and service,,2/17/15 9:19,Bhutan,Pacific Time (US & Canada)
201,977403904,neutral,0,,0,Delta,,Vinny_Espinosa,,0,@JetBlue unfortunately no but hoping I can catch one sometime in the near future!,,2/17/15 9:20,San Francisco,Pacific Time (US & Canada)
202,-16232448,negative,1,Cancelled Flight,0.6995,US Airways,,erickofiejones,,0,@USAirways Just contaced EYEWITNESS NEWS about the ripoff the Cancelled Flighted now they want me to pay,,2/17/15 9:20,,Eastern Time (US & Canada)
203,-553115648,negative,1,Customer Service Issue,1,Southwest,,KatieAmmon,,0,@SouthwestAir I need to reschedule a flight and I've been on hold for almost an hour. This is ridiculous. Is there a best number to call?,,2/17/15 9:20,,Eastern Time (US & Canada)
204,2101501952,positive,1,,,Southwest,,chaseagiles,,0,@SouthwestAir Great job with the Passbook integration! Itâ€™ll really help streamline the commute to San Fran! _Ÿ˜_â˜•_Ÿ“_âœˆ,[0.0 0.0],2/17/15 9:21,Midvale UT,Mountain Time (US & Canada)
205,-95944704,negative,1,Cancelled Flight,1,Southwest,,Masterpeacefull,,0,@SouthwestAir @challemann flying to LGA in the dead of winter? #jvstatus EWR &amp; JFK is always the intelligent option.,,2/17/15 9:21,,Central Time (US & Canada)
206,-532533248,neutral,0,,,United,,BhutanOrient,,0,@united + UA has been rolling out improvements too we think. Hoping they'll catch up soon? Meantime ANA is our preference!,,2/17/15 9:21,Bhutan,Pacific Time (US & Canada)
207,-343375870,positive,1,,,Southwest,,andicrawford,,0,.@SouthwestAir you've got a mess here at DTW but your staff is doing great.,,2/17/15 9:22,Michigan,Eastern Time (US & Canada)
208,-1006489600,neutral,0,,0,Virgin America,,waytogopdx,,0,@VirginAmerica still waiting to see  @Starryeyes_Dev_  _Ÿ˜_,,2/17/15 9:22,Lake Oswego Oregon,Pacific Time (US & Canada)
209,570970112,negative,1,Cancelled Flight,0.3431,US Airways,,erickofiejones,,0,@USAirways I need someone from management to contact me I was flying to a funeral won't make it now to add to my pain they want me 2 pay,,2/17/15 9:22,,Eastern Time (US & Canada)
210,1862406144,negative,1,Cancelled Flight,1,United,,AndrewBarco1,,0,@united feck guys. Stop Cancelled Flightling flights from EWR to RIC the weather is fine I both locations!!!,,2/17/15 9:23,Usually in a plane,Eastern Time (US & Canada)
211,596123648,neutral,0,,,Southwest,,KatieAmmon,,0,@SouthwestAir F5R3ZZ,,2/17/15 9:23,,Eastern Time (US & Canada)
